word,shop_num_less_value,total_shop_num,propotion,regional
enticing,1,1,1.0,unknown
wondering,1,1,1.0,unknown
church,1,1,1.0,unknown
cleanliness,1,1,1.0,unknown
stottie,1,1,1.0,unknown
menthol,1,1,1.0,unknown
rocher,1,1,1.0,unknown
encrusted,1,1,1.0,unknown
jambalaya,3,3,1.0,unknown
reminiscent,1,1,1.0,unknown
athena,1,1,1.0,unknown
reply,1,1,1.0,unknown
supporting,1,1,1.0,unknown
whitehill,1,1,1.0,unknown
explosion,3,3,1.0,unknown
install,1,1,1.0,unknown
nuanc,1,1,1.0,unknown
birkhill,1,1,1.0,unknown
slow,1,1,1.0,unknown
seagull,1,1,1.0,unknown
buck,1,1,1.0,unknown
neville,1,1,1.0,unknown
ceylonese,1,1,1.0,unknown
stormy,1,1,1.0,unknown
flamer,1,1,1.0,unknown
root,2,2,1.0,unknown
mumbai,1,1,1.0,unknown
hexam,1,1,1.0,unknown
alta,1,1,1.0,unknown
scramble,1,1,1.0,unknown
bittersweet,1,1,1.0,unknown
flamed,1,1,1.0,unknown
angelo`s,1,1,1.0,unknown
crumbled,1,1,1.0,unknown
cinnamon,1,1,1.0,unknown
suggestion,1,1,1.0,unknown
bengisu,1,1,1.0,unknown
caramello,1,1,1.0,unknown
bob,1,1,1.0,unknown
fishminster,1,1,1.0,unknown
bordino,1,1,1.0,unknown
parmo,7,7,1.0,unknown
emerge,1,1,1.0,unknown
passanda,1,1,1.0,unknown
robs,1,1,1.0,unknown
pony,1,1,1.0,unknown
shark,1,1,1.0,unknown
marked,2,2,1.0,unknown
herbaceous,1,1,1.0,unknown
licensing,1,1,1.0,unknown
verge,1,1,1.0,unknown
customise,1,1,1.0,unknown
takeway,1,1,1.0,unknown
criterian,1,1,1.0,unknown
rarely,1,1,1.0,unknown
mobil,1,1,1.0,unknown
peep,1,1,1.0,unknown
sky,1,1,1.0,unknown
angelo,1,1,1.0,unknown
lumma,1,1,1.0,unknown
working,1,1,1.0,unknown
mexcian,1,1,1.0,unknown
fibre,1,1,1.0,unknown
jal,1,1,1.0,unknown
taramasalata,1,1,1.0,unknown
sagitta,1,1,1.0,unknown
niblet,2,2,1.0,unknown
iphone,1,1,1.0,unknown
peasare,1,1,1.0,unknown
criteria,2,2,1.0,unknown
cheesesalad,1,1,1.0,unknown
macalpine,1,1,1.0,unknown
greenhill,1,1,1.0,unknown
fishfinger,2,2,1.0,unknown
babycorn,1,1,1.0,unknown
downtown,1,1,1.0,unknown
beefburgerbeefburger,1,1,1.0,unknown
siciliana,2,2,1.0,unknown
mansfield,1,1,1.0,unknown
far,1,1,1.0,unknown
qualityfish,1,1,1.0,unknown
slither,1,1,1.0,unknown
malai,1,1,1.0,unknown
spearmint,2,2,1.0,unknown
canadian,1,1,1.0,unknown
shoal,1,1,1.0,unknown
wudgey,1,1,1.0,unknown
deserved,1,1,1.0,unknown
ringsbean,1,1,1.0,unknown
pushed,1,1,1.0,unknown
car,1,1,1.0,unknown
teatime,2,2,1.0,unknown
judg,1,1,1.0,unknown
modified,1,1,1.0,unknown
vito,1,1,1.0,unknown
diverse,1,1,1.0,unknown
making,1,1,1.0,unknown
heart,2,2,1.0,unknown
dinnergo,1,1,1.0,unknown
stream,1,1,1.0,unknown
mayonaise,2,2,1.0,unknown
amarena,1,1,1.0,unknown
december,1,1,1.0,unknown
sample,2,2,1.0,unknown
matzo,4,4,1.0,unknown
fiery,1,1,1.0,unknown
allowed,2,2,1.0,unknown
beverley,2,2,1.0,unknown
spa,2,2,1.0,unknown
garlick,1,1,1.0,unknown
sweetie,1,1,1.0,unknown
savelloy,1,1,1.0,unknown
secured,1,1,1.0,unknown
limonata,2,2,1.0,unknown
nacho,1,1,1.0,unknown
pine,1,1,1.0,unknown
till,1,1,1.0,unknown
mosnel,1,1,1.0,unknown
vital,1,1,1.0,unknown
cardinal,1,1,1.0,unknown
chipsteak,4,4,1.0,unknown
suitability,1,1,1.0,unknown
absolute,1,1,1.0,unknown
plummy,1,1,1.0,unknown
redcurrant,1,1,1.0,unknown
rayo,1,1,1.0,unknown
substitute,1,1,1.0,unknown
mac,2,2,1.0,unknown
birthday,1,1,1.0,unknown
data,1,1,1.0,unknown
grow,1,1,1.0,unknown
woodburn,1,1,1.0,unknown
collaborate,1,1,1.0,unknown
poseidon,1,1,1.0,unknown
liquid,1,1,1.0,unknown
whenever,1,1,1.0,unknown
maybe,1,1,1.0,unknown
goal,1,1,1.0,unknown
bedworth,1,1,1.0,unknown
exterminator,1,1,1.0,unknown
giardino,1,1,1.0,unknown
fisherman,1,1,1.0,unknown
switch,1,1,1.0,unknown
combin,2,2,1.0,unknown
batty,1,1,1.0,unknown
gerard,2,2,1.0,unknown
hilltop,1,1,1.0,unknown
typical,2,2,1.0,unknown
refund,1,1,1.0,unknown
hotshot,3,3,1.0,unknown
seeing,2,2,1.0,unknown
chickpea,3,3,1.0,unknown
terrace,1,1,1.0,unknown
trifle,1,1,1.0,unknown
group,3,3,1.0,unknown
bortha,1,1,1.0,unknown
interesting,1,1,1.0,unknown
jim,1,1,1.0,unknown
attraction,1,1,1.0,unknown
window,1,1,1.0,unknown
jalapenpo,1,1,1.0,unknown
carnwadric,1,1,1.0,unknown
farmer,1,1,1.0,unknown
mail,2,2,1.0,unknown
skyliner,1,1,1.0,unknown
chalk,1,1,1.0,unknown
killer,1,1,1.0,unknown
nation,1,1,1.0,unknown
hale,1,1,1.0,unknown
shadow,1,1,1.0,unknown
freez,1,1,1.0,unknown
matched,1,1,1.0,unknown
wont,1,1,1.0,unknown
moist,2,2,1.0,unknown
xtra,2,2,1.0,unknown
salmone,1,1,1.0,unknown
albarino,1,1,1.0,unknown
vinous,1,1,1.0,unknown
valdobbiadene,1,1,1.0,unknown
benson,1,1,1.0,unknown
establishing,1,1,1.0,unknown
legume,1,1,1.0,unknown
finely,3,3,1.0,unknown
chaatpat,1,1,1.0,unknown
pangus,1,1,1.0,unknown
strathbungo,1,1,1.0,unknown
individually,1,1,1.0,unknown
nick,1,1,1.0,unknown
retrieve,1,1,1.0,unknown
castleford,1,1,1.0,unknown
saltaire,1,1,1.0,unknown
malaysian,1,1,1.0,unknown
beloved,1,1,1.0,unknown
proprietor,1,1,1.0,unknown
goose,1,1,1.0,unknown
begum,1,1,1.0,unknown
happen,1,1,1.0,unknown
amaretto,1,1,1.0,unknown
amaretti,1,1,1.0,unknown
carlisle,1,1,1.0,unknown
album,1,1,1.0,unknown
living,2,2,1.0,unknown
shown,1,1,1.0,unknown
cobs,2,2,1.0,unknown
reared,1,1,1.0,unknown
tennent,2,2,1.0,unknown
factory,1,1,1.0,unknown
thirst,1,1,1.0,unknown
gougon,1,1,1.0,unknown
looking,1,1,1.0,unknown
bannerman,1,1,1.0,unknown
seriously,2,2,1.0,unknown
rooster,1,1,1.0,unknown
pint,1,1,1.0,unknown
skype,1,1,1.0,unknown
dutch,3,3,1.0,unknown
correct,4,4,1.0,unknown
bari,1,1,1.0,unknown
she,1,1,1.0,unknown
romana,2,2,1.0,unknown
earlier,1,1,1.0,unknown
vegetariano,1,1,1.0,unknown
tempura,2,2,1.0,unknown
hull,5,5,1.0,unknown
incentives,1,1,1.0,unknown
jaipuri,2,2,1.0,unknown
quite,2,2,1.0,unknown
marini,1,1,1.0,unknown
pmthu,1,1,1.0,unknown
besides,1,1,1.0,unknown
grandma,1,1,1.0,unknown
passionfruit,1,1,1.0,unknown
training,1,1,1.0,unknown
resource,1,1,1.0,unknown
punk,1,1,1.0,unknown
replacement,1,1,1.0,unknown
ryan,1,1,1.0,unknown
funky,1,1,1.0,unknown
delicatley,1,1,1.0,unknown
fingerwich,1,1,1.0,unknown
childhood,1,1,1.0,unknown
frequent,1,1,1.0,unknown
hulme,1,1,1.0,unknown
americana,2,2,1.0,unknown
bali,1,1,1.0,unknown
nutritional,2,2,1.0,unknown
rekorderlig,1,1,1.0,unknown
scollop,7,7,1.0,unknown
localstorage,1,1,1.0,unknown
carry,1,1,1.0,unknown
potted,1,1,1.0,unknown
manhattan,1,1,1.0,unknown
cassava,1,1,1.0,unknown
sheep,1,1,1.0,unknown
ian,2,2,1.0,unknown
bettys,1,1,1.0,unknown
popsie,1,1,1.0,unknown
nigella,1,1,1.0,unknown
withmonterey,1,1,1.0,unknown
plastic,1,1,1.0,unknown
mutley,1,1,1.0,unknown
cooling,1,1,1.0,unknown
tell,1,1,1.0,unknown
sheek,2,2,1.0,unknown
sauceand,1,1,1.0,unknown
puddle,1,1,1.0,unknown
souvalakis,1,1,1.0,unknown
linfield,1,1,1.0,unknown
hue,1,1,1.0,unknown
siciliano,1,1,1.0,unknown
sebastopol,1,1,1.0,unknown
spiral,1,1,1.0,unknown
starfish,1,1,1.0,unknown
preservatives,2,2,1.0,unknown
memo,1,1,1.0,unknown
continuous,1,1,1.0,unknown
montenegro,1,1,1.0,unknown
frydal,1,1,1.0,unknown
salvator,1,1,1.0,unknown
simmered,1,1,1.0,unknown
redland,1,1,1.0,unknown
copy,2,2,1.0,unknown
specify,1,1,1.0,unknown
royal,4,4,1.0,unknown
iceberg,1,1,1.0,unknown
effective,1,1,1.0,unknown
breadstick,1,1,1.0,unknown
handmade,2,2,1.0,unknown
transferred,1,1,1.0,unknown
anniesland,1,1,1.0,unknown
future,2,2,1.0,unknown
unparalleled,1,1,1.0,unknown
accessed,1,1,1.0,unknown
babyccinno,1,1,1.0,unknown
illness,1,1,1.0,unknown
surname,1,1,1.0,unknown
remained,1,1,1.0,unknown
sumptuous,1,1,1.0,unknown
craig,1,1,1.0,unknown
ann,2,2,1.0,unknown
turned,1,1,1.0,unknown
smiley,1,1,1.0,unknown
dash,4,4,1.0,unknown
vseven,1,1,1.0,unknown
tidy,1,1,1.0,unknown
wentloog,1,1,1.0,unknown
tastey,1,1,1.0,unknown
camembert,1,1,1.0,unknown
kevin,1,1,1.0,unknown
goat,1,1,1.0,unknown
callback,1,1,1.0,unknown
peeled,3,3,1.0,unknown
brisket,1,1,1.0,unknown
snowy,1,1,1.0,unknown
imagined,1,1,1.0,unknown
tetley,1,1,1.0,unknown
interior,1,1,1.0,unknown
chiller,1,1,1.0,unknown
registered,1,1,1.0,unknown
revolving,1,1,1.0,unknown
butterfly,2,2,1.0,unknown
skinned,2,2,1.0,unknown
nfff,1,1,1.0,unknown
norman,1,1,1.0,unknown
trace,2,2,1.0,unknown
paid,1,1,1.0,unknown
whizz,1,1,1.0,unknown
rosamara,1,1,1.0,unknown
donation,1,1,1.0,unknown
net,1,1,1.0,unknown
prophettech,1,1,1.0,unknown
egyptian,1,1,1.0,unknown
grolsch,1,1,1.0,unknown
icon,1,1,1.0,unknown
sauteed,1,1,1.0,unknown
sutton,1,1,1.0,unknown
cuban,1,1,1.0,unknown
dragonfly,1,1,1.0,unknown
considered,1,1,1.0,unknown
gyro,1,1,1.0,unknown
drive,2,2,1.0,unknown
fishwich,1,1,1.0,unknown
cakehaagen,1,1,1.0,unknown
sunset,2,2,1.0,unknown
jumped,1,1,1.0,unknown
turnover,1,1,1.0,unknown
quantity,1,1,1.0,unknown
otherwise,1,1,1.0,unknown
peperoni,2,2,1.0,unknown
rissol,1,1,1.0,unknown
cheat,1,1,1.0,unknown
feeley,1,1,1.0,unknown
filed,1,1,1.0,unknown
russian,1,1,1.0,unknown
btr,2,2,1.0,unknown
faster,1,1,1.0,unknown
pleassantly,1,1,1.0,unknown
hornig,1,1,1.0,unknown
rounded,1,1,1.0,unknown
sponsorship,2,2,1.0,unknown
colombe,1,1,1.0,unknown
nethershire,1,1,1.0,unknown
tiddler,2,2,1.0,unknown
removed,1,1,1.0,unknown
largeportion,1,1,1.0,unknown
whitehawk,1,1,1.0,unknown
nectarine,1,1,1.0,unknown
starbeck,1,1,1.0,unknown
internet,1,1,1.0,unknown
texture,1,1,1.0,unknown
wood,2,2,1.0,unknown
pampas,1,1,1.0,unknown
fort,1,1,1.0,unknown
neath,1,1,1.0,unknown
centrally,1,1,1.0,unknown
reset,1,1,1.0,unknown
friary,1,1,1.0,unknown
correctly,1,1,1.0,unknown
orang,1,1,1.0,unknown
jazz,1,1,1.0,unknown
truly,2,2,1.0,unknown
moo,1,1,1.0,unknown
mandarin,1,1,1.0,unknown
padano,1,1,1.0,unknown
negative,1,1,1.0,unknown
seasiders,1,1,1.0,unknown
chelsey,1,1,1.0,unknown
major,2,2,1.0,unknown
torpedo,1,1,1.0,unknown
secondary,1,1,1.0,unknown
shopfront,1,1,1.0,unknown
coast,1,1,1.0,unknown
prima,1,1,1.0,unknown
settings,2,2,1.0,unknown
thinly,1,1,1.0,unknown
disagree,1,1,1.0,unknown
naked,2,2,1.0,unknown
taittinger,1,1,1.0,unknown
paper,1,1,1.0,unknown
mattia,1,1,1.0,unknown
toastie,1,1,1.0,unknown
pimm,1,1,1.0,unknown
husband,1,1,1.0,unknown
ripeness,1,1,1.0,unknown
brim,1,1,1.0,unknown
capriciosa,1,1,1.0,unknown
twin,1,1,1.0,unknown
bursa,3,3,1.0,unknown
foul,1,1,1.0,unknown
sean,1,1,1.0,unknown
stanley,1,1,1.0,unknown
grissini,1,1,1.0,unknown
ability,1,1,1.0,unknown
hadock,1,1,1.0,unknown
gourmetburger,1,1,1.0,unknown
honestly,1,1,1.0,unknown
dhania,1,1,1.0,unknown
harvey,1,1,1.0,unknown
glaze,1,1,1.0,unknown
streaky,1,1,1.0,unknown
older,1,1,1.0,unknown
chewy,1,1,1.0,unknown
skyscraper,1,1,1.0,unknown
pest,1,1,1.0,unknown
lashings,1,1,1.0,unknown
achar,2,2,1.0,unknown
edamame,1,1,1.0,unknown
frizzante,2,2,1.0,unknown
winery,1,1,1.0,unknown
mirch,3,3,1.0,unknown
screen,1,1,1.0,unknown
mouthwatering,1,1,1.0,unknown
fyne,1,1,1.0,unknown
jacobs,1,1,1.0,unknown
punto,1,1,1.0,unknown
guitar,1,1,1.0,unknown
shahi,2,2,1.0,unknown
amore,1,1,1.0,unknown
recycle,1,1,1.0,unknown
moortown,1,1,1.0,unknown
reaction,2,2,1.0,unknown
sala,1,1,1.0,unknown
superstar,1,1,1.0,unknown
tuck,1,1,1.0,unknown
region,1,1,1.0,unknown
cornflake,2,2,1.0,unknown
according,1,1,1.0,unknown
licensor,1,1,1.0,unknown
sicilia,1,1,1.0,unknown
tour,1,1,1.0,unknown
tout,1,1,1.0,unknown
railway,1,1,1.0,unknown
among,2,2,1.0,unknown
buttercup,2,2,1.0,unknown
twix,3,3,1.0,unknown
cancer,1,1,1.0,unknown
mamoni,1,1,1.0,unknown
supperette,1,1,1.0,unknown
nicola,1,1,1.0,unknown
actually,1,1,1.0,unknown
peng,1,1,1.0,unknown
kiddney,1,1,1.0,unknown
withgrana,1,1,1.0,unknown
teddy,1,1,1.0,unknown
kilometr,1,1,1.0,unknown
mark,3,3,1.0,unknown
matured,1,1,1.0,unknown
teddi,1,1,1.0,unknown
yeasty,1,1,1.0,unknown
worcestershire,1,1,1.0,unknown
fishcity,1,1,1.0,unknown
enable,2,2,1.0,unknown
confectionary,3,3,1.0,unknown
iwantfed,1,1,1.0,unknown
basilico,1,1,1.0,unknown
novita,2,2,1.0,unknown
quatro,2,2,1.0,unknown
weebly,1,1,1.0,unknown
tawa,2,2,1.0,unknown
sound,1,1,1.0,unknown
globally,1,1,1.0,unknown
myself,1,1,1.0,unknown
crostone,1,1,1.0,unknown
penryn,1,1,1.0,unknown
developing,1,1,1.0,unknown
cask,1,1,1.0,unknown
bufala,1,1,1.0,unknown
gong,1,1,1.0,unknown
lucazade,1,1,1.0,unknown
vegeterian,1,1,1.0,unknown
cancelled,1,1,1.0,unknown
longford,1,1,1.0,unknown
farsley,1,1,1.0,unknown
aperitif,2,2,1.0,unknown
queue,1,1,1.0,unknown
steakburgers,1,1,1.0,unknown
thatll,1,1,1.0,unknown
campango,1,1,1.0,unknown
worri,1,1,1.0,unknown
monk,1,1,1.0,unknown
middle,1,1,1.0,unknown
baingon,1,1,1.0,unknown
codfather,1,1,1.0,unknown
protein,3,3,1.0,unknown
aspley,1,1,1.0,unknown
everyday,2,2,1.0,unknown
worry,1,1,1.0,unknown
carraro,1,1,1.0,unknown
grimsby,1,1,1.0,unknown
develop,2,2,1.0,unknown
medim,1,1,1.0,unknown
april,1,1,1.0,unknown
bryony,1,1,1.0,unknown
hadddock,1,1,1.0,unknown
lambert,2,2,1.0,unknown
sriracha,1,1,1.0,unknown
html,1,1,1.0,unknown
kurdyla,1,1,1.0,unknown
cotton,1,1,1.0,unknown
pal,1,1,1.0,unknown
isle,1,1,1.0,unknown
abigthanksto,1,1,1.0,unknown
swiss,2,2,1.0,unknown
stewartstown,1,1,1.0,unknown
arctic,1,1,1.0,unknown
foam,1,1,1.0,unknown
producers,1,1,1.0,unknown
garganega,1,1,1.0,unknown
toamto,2,2,1.0,unknown
cheery,2,2,1.0,unknown
harrishona,1,1,1.0,unknown
defo,2,2,1.0,unknown
tradition,1,1,1.0,unknown
renewable,1,1,1.0,unknown
booster,1,1,1.0,unknown
niersteiner,1,1,1.0,unknown
floor,1,1,1.0,unknown
snowball,1,1,1.0,unknown
poplar,1,1,1.0,unknown
deliever,1,1,1.0,unknown
papalina,1,1,1.0,unknown
grappa,1,1,1.0,unknown
amazed,1,1,1.0,unknown
covercaf,1,1,1.0,unknown
outdoor,1,1,1.0,unknown
souther,1,1,1.0,unknown
indulge,1,1,1.0,unknown
pacha,1,1,1.0,unknown
tattie,1,1,1.0,unknown
rest,3,3,1.0,unknown
dowling,1,1,1.0,unknown
unofficial,2,2,1.0,unknown
griddle,1,1,1.0,unknown
reputable,2,2,1.0,unknown
doonner,1,1,1.0,unknown
invalid,1,1,1.0,unknown
madness,1,1,1.0,unknown
gleaming,1,1,1.0,unknown
sampled,1,1,1.0,unknown
death,1,1,1.0,unknown
reprocessed,1,1,1.0,unknown
thinking,1,1,1.0,unknown
adulterated,1,1,1.0,unknown
narborough,1,1,1.0,unknown
seems,1,1,1.0,unknown
desktop,1,1,1.0,unknown
blog,2,2,1.0,unknown
choclate,1,1,1.0,unknown
treatment,1,1,1.0,unknown
hind,1,1,1.0,unknown
coban,1,1,1.0,unknown
oloroso,1,1,1.0,unknown
wincobank,1,1,1.0,unknown
exceeds,1,1,1.0,unknown
peper,1,1,1.0,unknown
anchovy,3,3,1.0,unknown
oop,1,1,1.0,unknown
virginia,1,1,1.0,unknown
mot,1,1,1.0,unknown
early,2,2,1.0,unknown
hawabi,1,1,1.0,unknown
nanbread,1,1,1.0,unknown
grid,1,1,1.0,unknown
mom,1,1,1.0,unknown
venezie,1,1,1.0,unknown
rollveggie,1,1,1.0,unknown
gril,1,1,1.0,unknown
fryer,4,4,1.0,unknown
rear,1,1,1.0,unknown
clam,1,1,1.0,unknown
ponte,1,1,1.0,unknown
blackberri,1,1,1.0,unknown
stranger,1,1,1.0,unknown
patrick,1,1,1.0,unknown
souvlaki,1,1,1.0,unknown
mouthwateringly,1,1,1.0,unknown
worthing,1,1,1.0,unknown
pjs,1,1,1.0,unknown
tart,2,2,1.0,unknown
trying,1,1,1.0,unknown
seating,2,2,1.0,unknown
ddonno,1,1,1.0,unknown
crafted,1,1,1.0,unknown
timekeeping,1,1,1.0,unknown
exposed,1,1,1.0,unknown
boscaiola,3,3,1.0,unknown
humdinger,1,1,1.0,unknown
calculated,1,1,1.0,unknown
hikarys,1,1,1.0,unknown
potion,1,1,1.0,unknown
hove,1,1,1.0,unknown
kola,4,4,1.0,unknown
gateaux,1,1,1.0,unknown
intact,1,1,1.0,unknown
garllic,1,1,1.0,unknown
chewing,1,1,1.0,unknown
islington,1,1,1.0,unknown
keburger,1,1,1.0,unknown
ventilation,1,1,1.0,unknown
londonderry,1,1,1.0,unknown
moor,1,1,1.0,unknown
carlo,1,1,1.0,unknown
provides,1,1,1.0,unknown
hollinwood,1,1,1.0,unknown
nion,1,1,1.0,unknown
staggioni,1,1,1.0,unknown
burgerswith,1,1,1.0,unknown
football,1,1,1.0,unknown
tomorrow,1,1,1.0,unknown
compris,1,1,1.0,unknown
zest,1,1,1.0,unknown
seaham,1,1,1.0,unknown
equivalent,1,1,1.0,unknown
deliciously,1,1,1.0,unknown
unusual,1,1,1.0,unknown
venezia,1,1,1.0,unknown
amatriciana,3,3,1.0,unknown
kyott,1,1,1.0,unknown
barrs,3,3,1.0,unknown
kilted,1,1,1.0,unknown
royale,1,1,1.0,unknown
tahini,2,2,1.0,unknown
manufacturer,1,1,1.0,unknown
helping,1,1,1.0,unknown
midland,2,2,1.0,unknown
tailor,1,1,1.0,unknown
stylish,1,1,1.0,unknown
industry,2,2,1.0,unknown
mixer,1,1,1.0,unknown
pistachio,1,1,1.0,unknown
stand,1,1,1.0,unknown
wold,1,1,1.0,unknown
luigi,1,1,1.0,unknown
greet,1,1,1.0,unknown
lasting,1,1,1.0,unknown
rapeseed,1,1,1.0,unknown
bulkington,1,1,1.0,unknown
vicar,2,2,1.0,unknown
fundraising,1,1,1.0,unknown
coupon,1,1,1.0,unknown
garnet,1,1,1.0,unknown
image,1,1,1.0,unknown
youd,1,1,1.0,unknown
tickl,1,1,1.0,unknown
haddok,1,1,1.0,unknown
poly,2,2,1.0,unknown
darren,1,1,1.0,unknown
angel,1,1,1.0,unknown
valuable,1,1,1.0,unknown
derna,1,1,1.0,unknown
bon,1,1,1.0,unknown
fill,1,1,1.0,unknown
lasagna,2,2,1.0,unknown
her,2,2,1.0,unknown
hip,1,1,1.0,unknown
whaler,1,1,1.0,unknown
strictly,1,1,1.0,unknown
hey,1,1,1.0,unknown
minerally,1,1,1.0,unknown
bangladeshi,1,1,1.0,unknown
appears,1,1,1.0,unknown
mild~,1,1,1.0,unknown
italia,3,3,1.0,unknown
labelling,1,1,1.0,unknown
bubble,2,2,1.0,unknown
treble,1,1,1.0,unknown
allergic,1,1,1.0,unknown
uncontaminated,1,1,1.0,unknown
musselburgh,1,1,1.0,unknown
frank,1,1,1.0,unknown
botte,2,2,1.0,unknown
jun,1,1,1.0,unknown
younger,1,1,1.0,unknown
jul,1,1,1.0,unknown
benedict,1,1,1.0,unknown
slushy,1,1,1.0,unknown
soprano,1,1,1.0,unknown
bowls,1,1,1.0,unknown
cottage,2,2,1.0,unknown
promote,1,1,1.0,unknown
buying,1,1,1.0,unknown
peckish,3,3,1.0,unknown
october,1,1,1.0,unknown
applying,1,1,1.0,unknown
mailng,1,1,1.0,unknown
gennaro,1,1,1.0,unknown
breath,1,1,1.0,unknown
nearest,3,3,1.0,unknown
phil`s,1,1,1.0,unknown
jamaican,3,3,1.0,unknown
chipss,1,1,1.0,unknown
ragu,1,1,1.0,unknown
parsee,1,1,1.0,unknown
patate,1,1,1.0,unknown
advantage,1,1,1.0,unknown
patata,1,1,1.0,unknown
gone,3,3,1.0,unknown
chipsfor,1,1,1.0,unknown
surperb,1,1,1.0,unknown
dumfri,3,3,1.0,unknown
johnny,1,1,1.0,unknown
toiler,1,1,1.0,unknown
certain,1,1,1.0,unknown
foccacia,1,1,1.0,unknown
overdone,1,1,1.0,unknown
reliability,1,1,1.0,unknown
harvest,2,2,1.0,unknown
rustica,1,1,1.0,unknown
bishop,1,1,1.0,unknown
kit,1,1,1.0,unknown
actity,1,1,1.0,unknown
igt,1,1,1.0,unknown
ideally,2,2,1.0,unknown
conjuction,1,1,1.0,unknown
chse,1,1,1.0,unknown
wonford,1,1,1.0,unknown
storage,1,1,1.0,unknown
erved,1,1,1.0,unknown
underwater,1,1,1.0,unknown
evenings,1,1,1.0,unknown
lemongrass,1,1,1.0,unknown
composting,1,1,1.0,unknown
docg,1,1,1.0,unknown
juic,1,1,1.0,unknown
requested,1,1,1.0,unknown
shaun,1,1,1.0,unknown
symbol,1,1,1.0,unknown
larrys,2,2,1.0,unknown
omlett,1,1,1.0,unknown
important,2,2,1.0,unknown
flattened,1,1,1.0,unknown
perignon,1,1,1.0,unknown
lge,1,1,1.0,unknown
provence,1,1,1.0,unknown
pastys,1,1,1.0,unknown
beauly,1,1,1.0,unknown
missed,1,1,1.0,unknown
munro,1,1,1.0,unknown
krugg,1,1,1.0,unknown
wife,1,1,1.0,unknown
buffalo,2,2,1.0,unknown
nettuno,1,1,1.0,unknown
wifi,2,2,1.0,unknown
mexico,1,1,1.0,unknown
tenderly,1,1,1.0,unknown
adam,1,1,1.0,unknown
bakedbean,1,1,1.0,unknown
tin,2,2,1.0,unknown
sicilliano,1,1,1.0,unknown
forget,1,1,1.0,unknown
mughlai,1,1,1.0,unknown
monti,1,1,1.0,unknown
blanche,1,1,1.0,unknown
foodvis,1,1,1.0,unknown
zinc,1,1,1.0,unknown
jolly,2,2,1.0,unknown
griffin,1,1,1.0,unknown
wanton,1,1,1.0,unknown
amanti,1,1,1.0,unknown
jambo,1,1,1.0,unknown
citi,1,1,1.0,unknown
tain,1,1,1.0,unknown
present,1,1,1.0,unknown
total_item,1,1,1.0,unknown
homepage,1,1,1.0,unknown
introduc,1,1,1.0,unknown
hebburn,1,1,1.0,unknown
campagniola,1,1,1.0,unknown
parcel,2,2,1.0,unknown
lincolnshire,1,1,1.0,unknown
apologised,1,1,1.0,unknown
chees,4,4,1.0,unknown
spumante,1,1,1.0,unknown
fat,5,5,1.0,unknown
vera,1,1,1.0,unknown
german,1,1,1.0,unknown
eleni,1,1,1.0,unknown
fan,1,1,1.0,unknown
chickentandoori,1,1,1.0,unknown
casa,3,3,1.0,unknown
andmonterey,1,1,1.0,unknown
anana,1,1,1.0,unknown
heaven,1,1,1.0,unknown
washing,1,1,1.0,unknown
chorzio,1,1,1.0,unknown
accompanying,1,1,1.0,unknown
lazio,1,1,1.0,unknown
grandfather,1,1,1.0,unknown
dinosaur,2,2,1.0,unknown
carasau,1,1,1.0,unknown
thaymar,2,2,1.0,unknown
brewdog,1,1,1.0,unknown
stogg,1,1,1.0,unknown
califonian,1,1,1.0,unknown
instagram,2,2,1.0,unknown
morley,1,1,1.0,unknown
nuneaton,1,1,1.0,unknown
rizla,1,1,1.0,unknown
nawabi,1,1,1.0,unknown
flamengo,1,1,1.0,unknown
distance,1,1,1.0,unknown
situated,2,2,1.0,unknown
shadwell,1,1,1.0,unknown
pinet,2,2,1.0,unknown
waffl,1,1,1.0,unknown
sue,1,1,1.0,unknown
sud,1,1,1.0,unknown
lebanese,1,1,1.0,unknown
angelano,2,2,1.0,unknown
richard,2,2,1.0,unknown
pinterest,1,1,1.0,unknown
sum,2,2,1.0,unknown
burgundy,1,1,1.0,unknown
crush,1,1,1.0,unknown
supperpastie,1,1,1.0,unknown
sur,1,1,1.0,unknown
cheesed,1,1,1.0,unknown
sup,1,1,1.0,unknown
apply,1,1,1.0,unknown
multitude,1,1,1.0,unknown
creation,1,1,1.0,unknown
availablefor,1,1,1.0,unknown
mull,1,1,1.0,unknown
machu,1,1,1.0,unknown
mussells,1,1,1.0,unknown
pompelmo,1,1,1.0,unknown
venice,1,1,1.0,unknown
vale,1,1,1.0,unknown
grisini,1,1,1.0,unknown
lack,1,1,1.0,unknown
beacon,1,1,1.0,unknown
operating,1,1,1.0,unknown
compressed,1,1,1.0,unknown
directions,2,2,1.0,unknown
yummy,1,1,1.0,unknown
strong,1,1,1.0,unknown
legend,1,1,1.0,unknown
valu,2,2,1.0,unknown
ahead,2,2,1.0,unknown
lanson,1,1,1.0,unknown
torturers,1,1,1.0,unknown
compliance,1,1,1.0,unknown
exeter,2,2,1.0,unknown
ramos,1,1,1.0,unknown
action,1,1,1.0,unknown
luck,1,1,1.0,unknown
sweetness,1,1,1.0,unknown
uniquely,1,1,1.0,unknown
lambrini,1,1,1.0,unknown
guacamole,1,1,1.0,unknown
salento,1,1,1.0,unknown
shetland,1,1,1.0,unknown
young,1,1,1.0,unknown
send,1,1,1.0,unknown
magnesium,1,1,1.0,unknown
