id,word,coordination
203,chicken nuggets,"54.57309,-1.23258"
204,chicken nuggets,"54.57309,-1.23258"
204,chicken nuggets,"54.57309,-1.23258"
204,chicken nuggets,"54.57309,-1.23258"
157,chicken nuggets,"54.58333,-5.93333"
157,chicken nuggets,"54.58333,-5.93333"
157,chicken nuggets,"54.58333,-5.93333"
160,chicken nuggets,"54.58333,-5.93333"
164,chicken nuggets,"54.58333,-5.93333"
212,chicken nuggets,"54.66411,-2.75257"
212,chicken nuggets,"54.66411,-2.75257"
213,chicken nuggets,"54.66411,-2.75257"
213,chicken nuggets,"54.66411,-2.75257"
213,chicken nuggets,"54.66411,-2.75257"
214,chicken nuggets,"54.66411,-2.75257"
214,chicken nuggets,"54.66411,-2.75257"
206,chicken nuggets,"54.77560,-1.58374"
206,chicken nuggets,"54.77560,-1.58374"
207,chicken nuggets,"54.77560,-1.58374"
207,chicken nuggets,"54.77560,-1.58374"
207,chicken nuggets,"54.77560,-1.58374"
207,chicken nuggets,"54.77560,-1.58374"
208,chicken nuggets,"54.77560,-1.58374"
209,chicken nuggets,"54.77560,-1.58374"
209,chicken nuggets,"54.77560,-1.58374"
211,chicken nuggets,"54.77560,-1.58374"
211,chicken nuggets,"54.77560,-1.58374"
221,chicken nuggets,"54.89228,-2.93206"
221,chicken nuggets,"54.89228,-2.93206"
221,chicken nuggets,"54.89228,-2.93206"
222,chicken nuggets,"54.89228,-2.93206"
224,chicken nuggets,"54.89228,-2.93206"
178,chicken nuggets,"54.90465,-1.38222"
180,chicken nuggets,"54.90465,-1.38222"
181,chicken nuggets,"54.90465,-1.38222"
166,chicken nuggets,"54.97328,-1.61396"
166,chicken nuggets,"54.97328,-1.61396"
167,chicken nuggets,"54.97328,-1.61396"
168,chicken nuggets,"54.97328,-1.61396"
168,chicken nuggets,"54.97328,-1.61396"
168,chicken nuggets,"54.97328,-1.61396"
168,chicken nuggets,"54.97328,-1.61396"
170,chicken nuggets,"54.97328,-1.61396"
172,chicken nuggets,"54.97328,-1.61396"
172,chicken nuggets,"54.97328,-1.61396"
174,chicken nuggets,"54.97328,-1.61396"
175,chicken nuggets,"54.97328,-1.61396"
175,chicken nuggets,"54.97328,-1.61396"
198,chicken nuggets,"55.07216,-3.60218"
198,chicken nuggets,"55.07216,-3.60218"
200,chicken nuggets,"55.07216,-3.60218"
201,chicken nuggets,"55.07216,-3.60218"
201,chicken nuggets,"55.07216,-3.60218"
202,chicken nuggets,"55.07216,-3.60218"
215,chicken nuggets,"55.45862,-4.62849"
215,chicken nuggets,"55.45862,-4.62849"
215,chicken nuggets,"55.45862,-4.62849"
216,chicken nuggets,"55.45862,-4.62849"
216,chicken nuggets,"55.45862,-4.62849"
217,chicken nuggets,"55.45862,-4.62849"
219,chicken nuggets,"55.45862,-4.62849"
25,chicken nuggets,"55.86515,-4.25763"
25,chicken nuggets,"55.86515,-4.25763"
26,chicken nuggets,"55.86515,-4.25763"
26,chicken nuggets,"55.86515,-4.25763"
28,chicken nuggets,"55.86515,-4.25763"
28,chicken nuggets,"55.86515,-4.25763"
28,chicken nuggets,"55.86515,-4.25763"
30,chicken nuggets,"55.86515,-4.25763"
30,chicken nuggets,"55.86515,-4.25763"
31,chicken nuggets,"55.86515,-4.25763"
32,chicken nuggets,"55.86515,-4.25763"
32,chicken nuggets,"55.86515,-4.25763"
33,chicken nuggets,"55.86515,-4.25763"
33,chicken nuggets,"55.86515,-4.25763"
33,chicken nuggets,"55.86515,-4.25763"
35,chicken nuggets,"55.86515,-4.25763"
35,chicken nuggets,"55.86515,-4.25763"
36,chicken nuggets,"55.86515,-4.25763"
36,chicken nuggets,"55.86515,-4.25763"
38,chicken nuggets,"55.86515,-4.25763"
38,chicken nuggets,"55.86515,-4.25763"
38,chicken nuggets,"55.86515,-4.25763"
39,chicken nuggets,"55.86515,-4.25763"
39,chicken nuggets,"55.86515,-4.25763"
85,chicken nuggets,"55.95206,-3.19648"
85,chicken nuggets,"55.95206,-3.19648"
86,chicken nuggets,"55.95206,-3.19648"
86,chicken nuggets,"55.95206,-3.19648"
87,chicken nuggets,"55.95206,-3.19648"
88,chicken nuggets,"55.95206,-3.19648"
88,chicken nuggets,"55.95206,-3.19648"
89,chicken nuggets,"55.95206,-3.19648"
89,chicken nuggets,"55.95206,-3.19648"
91,chicken nuggets,"55.95206,-3.19648"
91,chicken nuggets,"55.95206,-3.19648"
91,chicken nuggets,"55.95206,-3.19648"
92,chicken nuggets,"55.95206,-3.19648"
93,chicken nuggets,"55.95206,-3.19648"
93,chicken nuggets,"55.95206,-3.19648"
94,chicken nuggets,"55.95206,-3.19648"
94,chicken nuggets,"55.95206,-3.19648"
94,chicken nuggets,"55.95206,-3.19648"
95,chicken nuggets,"55.95206,-3.19648"
95,chicken nuggets,"55.95206,-3.19648"
95,chicken nuggets,"55.95206,-3.19648"
97,chicken nuggets,"55.95206,-3.19648"
98,chicken nuggets,"55.95206,-3.19648"
190,chicken nuggets,"56.46913,-2.97489"
190,chicken nuggets,"56.46913,-2.97489"
191,chicken nuggets,"56.46913,-2.97489"
192,chicken nuggets,"56.46913,-2.97489"
192,chicken nuggets,"56.46913,-2.97489"
193,chicken nuggets,"56.46913,-2.97489"
193,chicken nuggets,"56.46913,-2.97489"
193,chicken nuggets,"56.46913,-2.97489"
193,chicken nuggets,"56.46913,-2.97489"
194,chicken nuggets,"56.46913,-2.97489"
194,chicken nuggets,"56.46913,-2.97489"
195,chicken nuggets,"56.46913,-2.97489"
195,chicken nuggets,"56.46913,-2.97489"
195,chicken nuggets,"56.46913,-2.97489"
187,chicken nuggets,"57.14369,-2.09814"
187,chicken nuggets,"57.14369,-2.09814"
187,chicken nuggets,"57.14369,-2.09814"
187,chicken nuggets,"57.14369,-2.09814"
187,chicken nuggets,"57.14369,-2.09814"
189,chicken nuggets,"57.14369,-2.09814"
189,chicken nuggets,"57.14369,-2.09814"
196,chicken nuggets,"57.47908,-4.22398"
196,chicken nuggets,"57.47908,-4.22398"
197,chicken nuggets,"57.47908,-4.22398"
197,chicken nuggets,"57.47908,-4.22398"
236,chicken omelette,"50.71936,-3.53271"
237,chicken omelette,"52.20765,0.13200"
113,chicken omelette,"52.6386,-1.13169"
60,chicken omelette,"53.41058,-2.97794"
63,chicken omelette,"53.41058,-2.97794"
64,chicken omelette,"53.41058,-2.97794"
224,chicken omelette,"54.89228,-2.93206"
195,chicken omelette,"56.46913,-2.97489"
58,chicken onion mushrooms,"51.45523,-2.59665"
58,chicken onion mushrooms,"51.45523,-2.59665"
58,chicken onion mushrooms,"51.45523,-2.59665"
203,chicken onion mushrooms,"54.57309,-1.23258"
130,chicken onion oregano,"52.40656,-1.51217"
130,chicken onion oregano,"52.40656,-1.51217"
130,chicken onion oregano,"52.40656,-1.51217"
186,chicken onion rings beans,"50.83333,0.13333"
134,chicken onion,"52.40656,-1.51217"
134,chicken onion,"52.40656,-1.51217"
24,chicken onion,"52.48142,-1.89983"
239,chicken onion,"52.63220,1.28925"
81,chicken onions mushrooms peppers,"53.38297,-1.4659"
81,chicken onions mushrooms peppers,"53.38297,-1.4659"
143,chicken onions mushrooms,"52.9536,-1.15047"
143,chicken onions mushrooms,"52.9536,-1.15047"
143,chicken onions mushrooms,"52.9536,-1.15047"
134,chicken onions peppers mushrooms,"52.40656,-1.51217"
113,chicken onions peppers,"52.6386,-1.13169"
113,chicken onions peppers,"52.6386,-1.13169"
140,chicken onions peppers,"52.9536,-1.15047"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
51,chicken onions peppers,"53.79648,-1.54785"
133,chicken onions,"52.40656,-1.51217"
133,chicken onions,"52.40656,-1.51217"
133,chicken onions,"52.40656,-1.51217"
115,chicken onions,"53.00415,-2.18538"
115,chicken onions,"53.00415,-2.18538"
115,chicken onions,"53.00415,-2.18538"
49,chicken onions,"53.79648,-1.54785"
49,chicken onions,"53.79648,-1.54785"
49,chicken onions,"53.79648,-1.54785"
49,chicken onions,"53.79648,-1.54785"
51,chicken onions,"53.79648,-1.54785"
51,chicken onions,"53.79648,-1.54785"
51,chicken onions,"53.79648,-1.54785"
51,chicken onions,"53.79648,-1.54785"
51,chicken onions,"53.79648,-1.54785"
51,chicken onions,"53.79648,-1.54785"
200,chicken onions,"55.07216,-3.60218"
195,chicken onions,"56.46913,-2.97489"
36,chicken pakora kebab,"55.86515,-4.25763"
88,chicken pakora kebab,"55.95206,-3.19648"
90,chicken pakora kebab,"55.95206,-3.19648"
187,chicken pakora kebab,"57.14369,-2.09814"
187,chicken pakora kebab,"57.14369,-2.09814"
187,chicken pakora kebab,"57.14369,-2.09814"
200,chicken pakora pakora chicken kebab doner kebab onion rings,"55.07216,-3.60218"
200,chicken pakora pakora doner meat chips onion rings,"55.07216,-3.60218"
20,chicken pakora portion,"52.48142,-1.89983"
35,chicken pakora sauce,"55.86515,-4.25763"
35,chicken pakora sauce,"55.86515,-4.25763"
33,chicken pakora wrap,"55.86515,-4.25763"
106,chicken pakora,"52.6386,-1.13169"
221,chicken pakora,"54.89228,-2.93206"
222,chicken pakora,"54.89228,-2.93206"
200,chicken pakora,"55.07216,-3.60218"
219,chicken pakora,"55.45862,-4.62849"
219,chicken pakora,"55.45862,-4.62849"
219,chicken pakora,"55.45862,-4.62849"
25,chicken pakora,"55.86515,-4.25763"
25,chicken pakora,"55.86515,-4.25763"
28,chicken pakora,"55.86515,-4.25763"
28,chicken pakora,"55.86515,-4.25763"
28,chicken pakora,"55.86515,-4.25763"
28,chicken pakora,"55.86515,-4.25763"
36,chicken pakora,"55.86515,-4.25763"
86,chicken pakora,"55.95206,-3.19648"
90,chicken pakora,"55.95206,-3.19648"
90,chicken pakora,"55.95206,-3.19648"
93,chicken pakora,"55.95206,-3.19648"
93,chicken pakora,"55.95206,-3.19648"
97,chicken pakora,"55.95206,-3.19648"
97,chicken pakora,"55.95206,-3.19648"
195,chicken pakora,"56.46913,-2.97489"
187,chicken pakora,"57.14369,-2.09814"
187,chicken pakora,"57.14369,-2.09814"
189,chicken pakora,"57.14369,-2.09814"
189,chicken pakora,"57.14369,-2.09814"
195,chicken pal,"56.46913,-2.97489"
111,chicken pan,"52.6386,-1.13169"
111,chicken pan,"52.6386,-1.13169"
111,chicken pan,"52.6386,-1.13169"
111,chicken pan,"52.6386,-1.13169"
127,chicken panini,"53.79391,-1.75206"
127,chicken parmesan,"53.79391,-1.75206"
204,chicken parmesan,"54.57309,-1.23258"
209,chicken parmesan,"54.77560,-1.58374"
180,chicken parmesan,"54.90465,-1.38222"
180,chicken parmesan,"54.90465,-1.38222"
166,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
175,chicken parmesan,"54.97328,-1.61396"
200,chicken parmesan,"55.07216,-3.60218"
200,chicken parmesan,"55.07216,-3.60218"
204,chicken parmo,"54.57309,-1.23258"
221,chicken parmo,"54.89228,-2.93206"
217,chicken pasta,"55.45862,-4.62849"
175,chicken pcs lamb doner kebab,"54.97328,-1.61396"
186,chicken pcs wings beans,"50.83333,0.13333"
186,chicken pcs wings nuggets onion rings beans,"50.83333,0.13333"
186,chicken pcs wings nuggets onion ringsbeans,"50.83333,0.13333"
11,chicken pcs,"51.51279,-0.09184"
4,chicken pcs,"51.51279,-0.09184"
187,chicken pcs,"57.14369,-2.09814"
187,chicken pcs,"57.14369,-2.09814"
187,chicken pcs,"57.14369,-2.09814"
63,chicken peking sauce,"53.41058,-2.97794"
237,chicken peking style ls,"52.20765,0.13200"
237,chicken peking style,"52.20765,0.13200"
60,chicken peking style,"53.41058,-2.97794"
63,chicken pepper sauce,"53.41058,-2.97794"
81,chicken pepperoni cheese,"53.38297,-1.4659"
238,chicken pepperoni ham spicy beef,"52.20765,0.13200"
238,chicken pepperoni ham spicy beef,"52.20765,0.13200"
238,chicken pepperoni ham spicy beef,"52.20765,0.13200"
195,chicken pepperoni ham,"56.46913,-2.97489"
166,chicken pepperoni hame,"54.97328,-1.61396"
238,chicken pepperoni spicy beef,"52.20765,0.13200"
238,chicken pepperoni spicy beef,"52.20765,0.13200"
238,chicken pepperoni spicy beef,"52.20765,0.13200"
195,chicken pepperoni tomato onion mushrooms,"56.46913,-2.97489"
139,chicken pepperoni,"52.9536,-1.15047"
203,chicken pepperoni,"54.57309,-1.23258"
217,chicken pepperoni,"55.45862,-4.62849"
30,chicken peppers onion ham,"55.86515,-4.25763"
30,chicken peppers onion ham,"55.86515,-4.25763"
30,chicken peppers onion ham,"55.86515,-4.25763"
210,chicken peppers onion,"54.77560,-1.58374"
210,chicken peppers onion,"54.77560,-1.58374"
210,chicken peppers onion,"54.77560,-1.58374"
133,chicken peppers onions,"52.40656,-1.51217"
133,chicken peppers onions,"52.40656,-1.51217"
133,chicken peppers onions,"52.40656,-1.51217"
209,chicken peppers onions,"54.77560,-1.58374"
209,chicken peppers onions,"54.77560,-1.58374"
238,chicken peppers,"52.20765,0.13200"
238,chicken peppers,"52.20765,0.13200"
238,chicken peppers,"52.20765,0.13200"
129,chicken peppers,"52.40656,-1.51217"
129,chicken peppers,"52.40656,-1.51217"
129,chicken peppers,"52.40656,-1.51217"
239,chicken peppers,"52.63220,1.28925"
127,chicken peppers,"53.79391,-1.75206"
49,chicken peppers,"53.79648,-1.54785"
49,chicken peppers,"53.79648,-1.54785"
49,chicken peppers,"53.79648,-1.54785"
49,chicken peppers,"53.79648,-1.54785"
211,chicken peppers,"54.77560,-1.58374"
211,chicken peppers,"54.77560,-1.58374"
193,chicken peppers,"56.46913,-2.97489"
20,chicken peri burger,"52.48142,-1.89983"
20,chicken peri burger,"52.48142,-1.89983"
20,chicken peri burger,"52.48142,-1.89983"
69,chicken peri burger,"53.48095,-2.23743"
166,chicken peri sauce mushroom onion,"54.97328,-1.61396"
113,chicken phall,"52.6386,-1.13169"
189,chicken pie supper,"57.14369,-2.09814"
130,chicken pie,"52.40656,-1.51217"
20,chicken pie,"52.48142,-1.89983"
24,chicken pie,"52.48142,-1.89983"
187,chicken pie,"57.14369,-2.09814"
187,chicken pie,"57.14369,-2.09814"
189,chicken pie,"57.14369,-2.09814"
9,chicken piece,"51.51279,-0.09184"
230,chicken pieces,"50.37771,-4.14082"
133,chicken pieces,"52.40656,-1.51217"
134,chicken pieces,"52.40656,-1.51217"
134,chicken pieces,"52.40656,-1.51217"
106,chicken pieces,"52.6386,-1.13169"
106,chicken pieces,"52.6386,-1.13169"
113,chicken pieces,"52.6386,-1.13169"
113,chicken pieces,"52.6386,-1.13169"
61,chicken pieces,"53.41058,-2.97794"
61,chicken pieces,"53.41058,-2.97794"
180,chicken pieces,"54.90465,-1.38222"
51,chicken pineapple peppers,"53.79648,-1.54785"
51,chicken pineapple peppers,"53.79648,-1.54785"
51,chicken pineapple peppers,"53.79648,-1.54785"
51,chicken pineapple peppers,"53.79648,-1.54785"
51,chicken pineapple peppers,"53.79648,-1.54785"
51,chicken pineapple peppers,"53.79648,-1.54785"
30,chicken pineapple peppers,"55.86515,-4.25763"
30,chicken pineapple peppers,"55.86515,-4.25763"
30,chicken pineapple peppers,"55.86515,-4.25763"
51,chicken pineapple,"53.79648,-1.54785"
51,chicken pineapple,"53.79648,-1.54785"
51,chicken pineapple,"53.79648,-1.54785"
51,chicken pineapple,"53.79648,-1.54785"
51,chicken pineapple,"53.79648,-1.54785"
51,chicken pineapple,"53.79648,-1.54785"
123,chicken pizza meal,"53.79391,-1.75206"
20,chicken pizza xlarge,"52.48142,-1.89983"
20,chicken pizza xlarge,"52.48142,-1.89983"
20,chicken pizza xlarge,"52.48142,-1.89983"
20,chicken pizza,"52.48142,-1.89983"
20,chicken pizza,"52.48142,-1.89983"
20,chicken pizza,"52.48142,-1.89983"
20,chicken pizza,"52.48142,-1.89983"
20,chicken pizza,"52.48142,-1.89983"
20,chicken pizza,"52.48142,-1.89983"
20,chicken pizza,"52.48142,-1.89983"
20,chicken pizza,"52.48142,-1.89983"
143,chicken pizza,"52.9536,-1.15047"
143,chicken pizza,"52.9536,-1.15047"
143,chicken pizza,"52.9536,-1.15047"
81,chicken pizza,"53.38297,-1.4659"
81,chicken pizza,"53.38297,-1.4659"
69,chicken pizza,"53.48095,-2.23743"
69,chicken pizza,"53.48095,-2.23743"
69,chicken pizza,"53.48095,-2.23743"
69,chicken pizza,"53.48095,-2.23743"
123,chicken pizza,"53.79391,-1.75206"
123,chicken pizza,"53.79391,-1.75206"
49,chicken pizza,"53.79648,-1.54785"
49,chicken pizza,"53.79648,-1.54785"
49,chicken pizza,"53.79648,-1.54785"
49,chicken pizza,"53.79648,-1.54785"
209,chicken pizza,"54.77560,-1.58374"
209,chicken pizza,"54.77560,-1.58374"
211,chicken pizza,"54.77560,-1.58374"
211,chicken pizza,"54.77560,-1.58374"
198,chicken pizza,"55.07216,-3.60218"
217,chicken pizza,"55.45862,-4.62849"
217,chicken pizza,"55.45862,-4.62849"
219,chicken pizza,"55.45862,-4.62849"
219,chicken pizza,"55.45862,-4.62849"
219,chicken pizza,"55.45862,-4.62849"
219,chicken pizza,"55.45862,-4.62849"
219,chicken pizza,"55.45862,-4.62849"
219,chicken pizza,"55.45862,-4.62849"
28,chicken pizza,"55.86515,-4.25763"
28,chicken pizza,"55.86515,-4.25763"
28,chicken pizza,"55.86515,-4.25763"
28,chicken pizza,"55.86515,-4.25763"
28,chicken pizza,"55.86515,-4.25763"
28,chicken pizza,"55.86515,-4.25763"
35,chicken pizza,"55.86515,-4.25763"
35,chicken pizza,"55.86515,-4.25763"
35,chicken pizza,"55.86515,-4.25763"
35,chicken pizza,"55.86515,-4.25763"
35,chicken pizza,"55.86515,-4.25763"
35,chicken pizza,"55.86515,-4.25763"
191,chicken pizza,"56.46913,-2.97489"
187,chicken pizza,"57.14369,-2.09814"
219,chicken poori,"55.45862,-4.62849"
219,chicken poori,"55.45862,-4.62849"
221,chicken popcorn chips,"54.89228,-2.93206"
26,chicken popcorn diet cocacola,"55.86515,-4.25763"
26,chicken popcorn supper,"55.86515,-4.25763"
49,chicken popcorn,"53.79648,-1.54785"
157,chicken popcorn,"54.58333,-5.93333"
26,chicken popcorn,"55.86515,-4.25763"
222,chicken poppin,"54.89228,-2.93206"
105,chicken portion breast,"52.6386,-1.13169"
13,chicken portion,"52.48142,-1.89983"
77,chicken portion,"53.38297,-1.4659"
124,chicken portion,"53.79391,-1.75206"
124,chicken portion,"53.79391,-1.75206"
220,chicken portion,"54.32822,-2.74565"
180,chicken portion,"54.90465,-1.38222"
175,chicken portion,"54.97328,-1.61396"
39,chicken portion,"55.86515,-4.25763"
196,chicken portion,"57.47908,-4.22398"
127,chicken portions,"53.79391,-1.75206"
106,chicken punjabi masala,"52.6386,-1.13169"
195,chicken puri,"56.46913,-2.97489"
5,chicken quarter,"51.51279,-0.09184"
107,chicken quarter,"52.6386,-1.13169"
106,chicken rezala,"52.6386,-1.13169"
37,chicken rodeo burger chips,"55.86515,-4.25763"
35,chicken rodeo burger supper,"55.86515,-4.25763"
39,chicken rodeo burger supper,"55.86515,-4.25763"
35,chicken rodeo burger,"55.86515,-4.25763"
35,chicken rodeo burger,"55.86515,-4.25763"
35,chicken rodeo burger,"55.86515,-4.25763"
35,chicken rodeo burger,"55.86515,-4.25763"
37,chicken rodeo burger,"55.86515,-4.25763"
37,chicken rodeo burger,"55.86515,-4.25763"
39,chicken rodeo burger,"55.86515,-4.25763"
39,chicken rodeo burger,"55.86515,-4.25763"
39,chicken rodeo burger,"55.86515,-4.25763"
113,chicken rogan,"52.6386,-1.13169"
70,chicken royale,"53.48095,-2.23743"
157,chicken salad box,"54.58333,-5.93333"
97,chicken salad potato,"55.95206,-3.19648"
160,chicken salad sub roll,"54.58333,-5.93333"
11,chicken salad,"51.51279,-0.09184"
238,chicken salad,"52.20765,0.13200"
22,chicken salad,"52.48142,-1.89983"
141,chicken salad,"52.9536,-1.15047"
144,chicken salad,"52.9536,-1.15047"
127,chicken salad,"53.79391,-1.75206"
46,chicken salad,"53.79648,-1.54785"
221,chicken salad,"54.89228,-2.93206"
223,chicken salad,"54.89228,-2.93206"
200,chicken salad,"55.07216,-3.60218"
219,chicken salad,"55.45862,-4.62849"
85,chicken salad,"55.95206,-3.19648"
195,chicken salad,"56.46913,-2.97489"
117,chicken samosa,"53.00415,-2.18538"
187,chicken samosa,"57.14369,-2.09814"
187,chicken samosa,"57.14369,-2.09814"
187,chicken samosa,"57.14369,-2.09814"
189,chicken samosa,"57.14369,-2.09814"
56,chicken samosas,"51.45523,-2.59665"
21,chicken sandwich burger,"52.48142,-1.89983"
58,chicken sandwich fries,"51.45523,-2.59665"
14,chicken sandwich,"52.48142,-1.89983"
147,chicken sandwich,"52.9536,-1.15047"
3,chicken sausage,"51.51279,-0.09184"
123,chicken seekh kebab,"53.79391,-1.75206"
123,chicken seekh kebab,"53.79391,-1.75206"
113,chicken shashlik,"52.6386,-1.13169"
65,chicken shawarma donner kebab wings salad,"53.48095,-2.23743"
65,chicken shawarma donner kebab wings salad,"53.48095,-2.23743"
65,chicken shawarma,"53.48095,-2.23743"
65,chicken shawarma,"53.48095,-2.23743"
65,chicken shawarma,"53.48095,-2.23743"
28,chicken shawarma,"55.86515,-4.25763"
28,chicken shawarma,"55.86515,-4.25763"
28,chicken shawarma,"55.86515,-4.25763"
28,chicken shawarma,"55.86515,-4.25763"
28,chicken shawarma,"55.86515,-4.25763"
28,chicken shawarma,"55.86515,-4.25763"
131,chicken sides,"52.40656,-1.51217"
69,chicken sizzler burger quarter pounder,"53.48095,-2.23743"
69,chicken sizzler burger,"53.48095,-2.23743"
237,chicken skewers,"52.20765,0.13200"
130,chicken smokey sausage onion,"52.40656,-1.51217"
130,chicken smokey sausage onion,"52.40656,-1.51217"
130,chicken smokey sausage onion,"52.40656,-1.51217"
