word,coordinations
proper double,"53.7446,-0.33525 "
was stone,"51.48,-3.18 "
balls ls,"52.20765,0.13200 "
of soft,"52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 52.48142,-1.89983 57.14369,-2.09814 53.48095,-2.23743 51.45523,-2.59665 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
warm climate,"55.95206,-3.19648 "
sauce cheese,"54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.89228,-2.93206 "
artichoke sun,"55.95206,-3.19648 "
traditional calzone,"56.46913,-2.97489 "
card credit,"51.51279,-0.09184 "
recognizes the,"52.40656,-1.51217 "
why fish,"53.79391,-1.75206 "
saturday offers,"52.40656,-1.51217 "
egg bap,"53.00415,-2.18538 "
no salad,"52.6386,-1.13169 54.97328,-1.61396 53.00415,-2.18538 "
chocolate raspberry,"53.79648,-1.54785 55.95206,-3.19648 "
prawn achari,"56.46913,-2.97489 "
peppers jalapeos,"52.48142,-1.89983 "
vegetarian rice,"52.20765,0.13200 "
or dip,"54.58333,-5.93333 "
huge chalk,"50.15201,-5.06654 "
browns sliced,"54.58333,-5.93333 "
is peace,"50.37771,-4.14082 "
pcs fortune,"52.20765,0.13200 "
home deliveries,"56.46913,-2.97489 55.86515,-4.25763 "
of spices,"52.6386,-1.13169 53.79648,-1.54785 52.20765,0.13200 50.83333,0.13333 "
a dip,"52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 52.48142,-1.89983 51.45523,-2.59665 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 "
donya proudly,"52.48142,-1.89983 "
and butter,"51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 54.90465,-1.38222 54.97328,-1.61396 55.07216,-3.60218 50.37771,-4.14082 "
to nes,"53.7446,-0.33525 "
and spit,"55.07216,-3.60218 "
choclate brownie,"54.97328,-1.61396 "
mississippi burger,"55.86515,-4.25763 "
choose up,"55.86515,-4.25763 "
any time,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
relish tomato,"55.86515,-4.25763 "
brother took,"53.7446,-0.33525 "
bolognese and,"54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.89228,-2.93206 "
add grilled,"51.45523,-2.59665 "
cheese potato,"53.79391,-1.75206 55.95206,-3.19648 "
roll gfa,"55.95206,-3.19648 "
enjoyed our,"54.90465,-1.38222 "
beer and,"50.15201,-5.06654 "
carlsberg lager,"55.95206,-3.19648 "
hamburger or,"55.86515,-4.25763 "
connect,"53.79648,-1.54785 "
orange can,"52.9536,-1.15047 52.9536,-1.15047 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 51.48,-3.18 57.47908,-4.22398 54.58333,-5.93333 "
hamburger oz,"55.86515,-4.25763 "
institution and,"51.51279,-0.09184 "
chips donner,"56.46913,-2.97489 "
for really,"51.45523,-2.59665 "
mon sat,"53.79648,-1.54785 53.79391,-1.75206 "
prawn huna,"52.20765,0.13200 "
small bolognese,"54.57309,-1.23258 54.97328,-1.61396 "
as grilled,"52.63220,1.28925 "
caramelised red,"55.95206,-3.19648 "
courses person,"51.48,-3.18 "
poppy seed,"54.32822,-2.74565 "
their fresh,"50.15201,-5.06654 "
pepper king,"53.41058,-2.97794 53.41058,-2.97794 52.20765,0.13200 "
of mull,"55.86515,-4.25763 "
bf burger,"51.48,-3.18 51.48,-3.18 "
barbecue base,"54.97328,-1.61396 "
fresh fillet,"53.38297,-1.4659 "
quarter breast,"57.14369,-2.09814 "
in order,"53.38297,-1.4659 "
toppings small,"55.95206,-3.19648 55.86515,-4.25763 "
get there,"50.15201,-5.06654 "
not included,"55.95206,-3.19648 52.63220,1.28925 "
surface of,"50.15201,-5.06654 "
you start,"54.58333,-5.93333 "
fillet not,"52.48142,-1.89983 "
cleanliness and,"53.79391,-1.75206 "
tuna italia,"55.86515,-4.25763 "
freshness is,"51.51279,-0.09184 "
large peri,"53.00415,-2.18538 "
pakora sauce,"55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 "
muscles,"52.40656,-1.51217 52.48142,-1.89983 53.00415,-2.18538 "
hunters chips,"53.00415,-2.18538 "
chicken bbq,"54.57309,-1.23258 53.38297,-1.4659 56.46913,-2.97489 55.45862,-4.62849 50.83333,0.13333 50.83333,0.13333 "
sweetcorn bbq,"52.48142,-1.89983 "
go healthy,"53.79648,-1.54785 "
vino supplied,"55.95206,-3.19648 "
sauce chips,"54.89228,-2.93206 51.48,-3.18 55.07216,-3.60218 55.45862,-4.62849 54.58333,-5.93333 "
unmistakeable chip,"54.58333,-5.93333 "
salad garlic,"54.77560,-1.58374 55.45862,-4.62849 "
sweet potato,"54.97328,-1.61396 53.79391,-1.75206 51.45523,-2.59665 51.45523,-2.59665 55.95206,-3.19648 55.86515,-4.25763 54.58333,-5.93333 "
jumbo fish,"54.90465,-1.38222 53.48095,-2.23743 "
to continue,"54.90465,-1.38222 "
for price,"50.15201,-5.06654 "
chicken skewers,"52.20765,0.13200 "
facilities and,"53.79391,-1.75206 "
and cut,"53.79648,-1.54785 "
your epos,"54.97328,-1.61396 "
plain naan,"52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79391,-1.75206 "
ketchup mayonnaise,"51.51279,-0.09184 "
spirits belveder,"55.95206,-3.19648 "
phones home,"54.89228,-2.93206 "
salad medium,"54.77560,-1.58374 52.48142,-1.89983 "
our menus,"53.7446,-0.33525 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 53.79648,-1.54785 55.86515,-4.25763 "
care what,"53.79648,-1.54785 "
chilli ls,"52.20765,0.13200 "
kids nuggets,"52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.77560,-1.58374 54.58333,-5.93333 50.83333,0.13333 "
friary homemade,"57.47908,-4.22398 "
chandon champagne,"55.95206,-3.19648 "
meat wrap,"52.6386,-1.13169 54.57309,-1.23258 53.79391,-1.75206 52.48142,-1.89983 53.00415,-2.18538 "
american sups,"53.79648,-1.54785 "
single chip,"57.14369,-2.09814 56.46913,-2.97489 56.46913,-2.97489 "
tango bottle,"52.63220,1.28925 "
with crusty,"53.7446,-0.33525 "
the wibsey,"53.79391,-1.75206 "
correct temperature,"53.79648,-1.54785 "
try to,"53.79391,-1.75206 54.89228,-2.93206 "
meringue raspberry,"55.95206,-3.19648 "
deal plain,"53.79648,-1.54785 "
aysha,"53.79648,-1.54785 "
full fry,"54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
curry large,"53.7446,-0.33525 52.6386,-1.13169 52.40656,-1.51217 54.77560,-1.58374 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.48,-3.18 51.48,-3.18 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 "
carling and,"54.90465,-1.38222 "
small chip,"54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
carne,"55.95206,-3.19648 "
choclate delight,"54.97328,-1.61396 "
mushroom jalapeno,"54.90465,-1.38222 54.97328,-1.61396 56.46913,-2.97489 "
malbec mendoza,"51.48,-3.18 "
daily depending,"52.9536,-1.15047 52.9536,-1.15047 "
salami pancetta,"54.77560,-1.58374 "
gavi italy,"52.9536,-1.15047 52.9536,-1.15047 "
buttered batch,"52.40656,-1.51217 52.40656,-1.51217 "
our use,"53.79648,-1.54785 "
breakfast special,"55.07216,-3.60218 "
baked potatoes,"57.14369,-2.09814 54.89228,-2.93206 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 "
all spice,"52.6386,-1.13169 "
mind a,"54.58333,-5.93333 "
deborah special,"53.41058,-2.97794 "
a verge,"55.86515,-4.25763 "
stagioni pizza,"55.95206,-3.19648 55.95206,-3.19648 55.45862,-4.62849 "
white grecanico,"51.51279,-0.09184 "
burger lunch,"54.58333,-5.93333 54.99620,-7.30237 "
pizzas sit,"55.07216,-3.60218 "
loading options,"54.90465,-1.38222 "
yazoo strawberry,"55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 "
quality with,"53.79391,-1.75206 "
bread cans,"55.07216,-3.60218 "
pizza pepperoni,"55.95206,-3.19648 55.86515,-4.25763 "
l pepsi,"53.38297,-1.4659 "
mandarin surprise,"53.79648,-1.54785 "
at your,"51.51279,-0.09184 "
strands sugar,"55.07216,-3.60218 "
p each,"53.00415,-2.18538 55.07216,-3.60218 "
sessionstorage,"53.48095,-2.23743 "
swan square,"53.00415,-2.18538 "
dazs duice,"52.20765,0.13200 "
orange pineapple,"51.51279,-0.09184 "
chilli stir,"54.77560,-1.58374 54.97328,-1.61396 "
cheese pepperoni,"52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.89228,-2.93206 56.46913,-2.97489 55.45862,-4.62849 "
contact us,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 54.66411,-2.75257 54.66411,-2.75257 54.89228,-2.93206 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 51.62125,-3.94490 50.37771,-4.14082 50.37771,-4.14082 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 "
order fish,"51.51279,-0.09184 "
regular haddock,"53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79391,-1.75206 55.86515,-4.25763 "
in nan,"52.9536,-1.15047 53.79391,-1.75206 "
chicken stripped,"52.9536,-1.15047 "
chips wrap,"52.9536,-1.15047 54.90465,-1.38222 54.77560,-1.58374 54.97328,-1.61396 "
a dipping,"52.9536,-1.15047 "
neeps and,"55.95206,-3.19648 "
portion breast,"52.6386,-1.13169 "
regular popcorn,"53.00415,-2.18538 "
fingers x,"53.79648,-1.54785 "
pcs chicken,"52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 55.07216,-3.60218 57.47908,-4.22398 52.20765,0.13200 50.83333,0.13333 52.63220,1.28925 "
fingers ~,"53.00415,-2.18538 "
to perfection,"51.51279,-0.09184 53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 51.48,-3.18 50.15201,-5.06654 54.58333,-5.93333 "
curried beef,"54.89228,-2.93206 "
taken back,"51.51279,-0.09184 "
the modern,"51.51279,-0.09184 "
supper haggis,"56.46913,-2.97489 "
eastern punjab,"53.79648,-1.54785 "
palate is,"51.51279,-0.09184 55.95206,-3.19648 "
fish tasty,"55.45862,-4.62849 "
saucy dish,"56.46913,-2.97489 "
tripled big,"53.79391,-1.75206 "
offer you,"53.48095,-2.23743 "
parsee korma,"56.46913,-2.97489 "
oats is,"54.89228,-2.93206 "
pineapple salad,"52.6386,-1.13169 "
seeds fall,"54.89228,-2.93206 "
haggis turnips,"55.95206,-3.19648 "
in m,"53.48095,-2.23743 "
in a,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 54.32822,-2.74565 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 50.15201,-5.06654 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.05834,1.15472 52.63220,1.28925 "
and intense,"51.51279,-0.09184 "
simple as,"53.79391,-1.75206 "
long established,"53.79391,-1.75206 "
during the,"55.95206,-3.19648 "
regular lamb,"53.79391,-1.75206 57.47908,-4.22398 "
important source,"53.79391,-1.75206 "
either butter,"51.51279,-0.09184 "
chicken bhuna,"52.6386,-1.13169 56.46913,-2.97489 "
fish battered,"56.46913,-2.97489 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 54.58333,-5.93333 "
pony club,"55.95206,-3.19648 "
coventry,"52.40656,-1.51217 52.40656,-1.51217 "
super helpful,"50.15201,-5.06654 "
meaty devil,"54.97328,-1.61396 "
and was,"53.38297,-1.4659 55.86515,-4.25763 "
symbol representing,"51.51279,-0.09184 "
our reputable,"53.79648,-1.54785 "
one any,"57.14369,-2.09814 "
chinese i,"50.71936,-3.53271 "
apple the,"51.51279,-0.09184 "
caribbean thin,"52.6386,-1.13169 "
nastro azzurro,"51.51279,-0.09184 "
put on,"50.83333,0.13333 "
bulldog thin,"53.79648,-1.54785 "
garlic ls,"52.20765,0.13200 "
tikka bun,"55.86515,-4.25763 "
just scan,"54.58333,-5.93333 54.58333,-5.93333 "
more tea,"52.9536,-1.15047 52.9536,-1.15047 "
matched by,"51.51279,-0.09184 "
salmon vodka,"55.07216,-3.60218 "
your health,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
golden syrup,"50.15201,-5.06654 "
breaded fishcakes,"50.37771,-4.14082 "
carne and,"52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 "
know by,"51.45523,-2.59665 "
burger onion,"57.14369,-2.09814 "
meters below,"50.15201,-5.06654 "
parsley fishcake,"53.79391,-1.75206 50.15201,-5.06654 "
bites sausage,"50.37771,-4.14082 "
chillies oregano,"52.40656,-1.51217 "
the tears,"51.51279,-0.09184 "
with hips,"57.14369,-2.09814 "
chunky chocolate,"52.9536,-1.15047 52.9536,-1.15047 "
cheesy jalapenos,"54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 "
onion fritters,"54.32822,-2.74565 "
man who,"53.48095,-2.23743 "
pork loin,"53.41058,-2.97794 "
with toffee,"52.9536,-1.15047 52.9536,-1.15047 "
involved will,"50.15201,-5.06654 "
sui roll,"53.41058,-2.97794 "
opposite swan,"53.00415,-2.18538 "
kohenoor special,"56.46913,-2.97489 "
box or,"55.86515,-4.25763 "
inch inferno,"54.57309,-1.23258 54.97328,-1.61396 54.89228,-2.93206 "
spirits southern,"55.95206,-3.19648 "
box on,"54.90465,-1.38222 53.79648,-1.54785 53.41058,-2.97794 "
deliever man,"50.71936,-3.53271 "
bbq heinz,"54.97328,-1.61396 "
omelette or,"53.41058,-2.97794 "
boti on,"53.79391,-1.75206 "
onion chutney,"56.46913,-2.97489 55.95206,-3.19648 "
classic margherita,"52.6386,-1.13169 "
road coventry,"52.40656,-1.51217 "
our kids,"51.45523,-2.59665 55.95206,-3.19648 55.86515,-4.25763 "
for top,"51.48,-3.18 "
omelette on,"53.41058,-2.97794 "
herbs for,"52.9536,-1.15047 52.9536,-1.15047 "
of sweet,"52.9536,-1.15047 52.48142,-1.89983 "
parmesans,"54.90465,-1.38222 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 55.07216,-3.60218 "
sauces bolognese,"54.77560,-1.58374 "
in hillhead,"55.86515,-4.25763 "
nice meal,"51.45523,-2.59665 "
your requirements,"51.48,-3.18 "
point zinfandel,"52.9536,-1.15047 52.9536,-1.15047 "
google,"53.48095,-2.23743 53.48095,-2.23743 "
burger special,"51.45523,-2.59665 "
one of,"51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 52.40656,-1.51217 53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.86515,-4.25763 50.15201,-5.06654 54.58333,-5.93333 "
chunks chips,"50.15201,-5.06654 50.15201,-5.06654 "
pizza small,"52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.38297,-1.4659 54.97328,-1.61396 "
them in,"53.79648,-1.54785 54.58333,-5.93333 "
lane walton,"53.41058,-2.97794 "
one or,"54.89228,-2.93206 "
chardonnay blossom,"52.6386,-1.13169 "
single classic,"53.79391,-1.75206 "
pizza saporita,"55.86515,-4.25763 "
tomato prawns,"55.86515,-4.25763 "
sausages taco,"54.58333,-5.93333 "
london marathon,"50.15201,-5.06654 "
saag,"52.6386,-1.13169 "
simply unparalleled,"52.40656,-1.51217 "
chip stottie,"54.97328,-1.61396 "
pounder pieces,"52.48142,-1.89983 "
management since,"53.79648,-1.54785 "
to grab,"53.48095,-2.23743 "
your discretion,"51.51279,-0.09184 "
portion all,"54.58333,-5.93333 "
cakes and,"54.97328,-1.61396 57.47908,-4.22398 "
plain hot,"54.89228,-2.93206 "
where products,"53.79391,-1.75206 "
fishcake with,"51.48,-3.18 55.95206,-3.19648 50.15201,-5.06654 "
searching for,"54.77560,-1.58374 54.58333,-5.93333 "
square sausage,"55.07216,-3.60218 55.45862,-4.62849 "
will lift,"51.51279,-0.09184 "
fish daily,"51.51279,-0.09184 52.9536,-1.15047 52.9536,-1.15047 "
gherkins,"51.51279,-0.09184 55.86515,-4.25763 "
slightly tangy,"55.45862,-4.62849 "
smoked fish,"57.47908,-4.22398 "
just round,"50.15201,-5.06654 "
phone and,"51.45523,-2.59665 "
families were,"54.58333,-5.93333 "
every chipper,"54.58333,-5.93333 "
kebab portion,"54.97328,-1.61396 55.95206,-3.19648 "
grey fruit,"50.15201,-5.06654 "
igt santa,"55.95206,-3.19648 "
nugget pcs,"51.48,-3.18 51.48,-3.18 "
and olive,"52.9536,-1.15047 51.48,-3.18 55.95206,-3.19648 "
inch calzone,"54.89228,-2.93206 55.07216,-3.60218 "
fat per,"53.79391,-1.75206 "
stating that,"50.15201,-5.06654 "
sauce extra,"54.90465,-1.38222 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 "
salsa cheese,"53.00415,-2.18538 "
prev startxref,"53.38297,-1.4659 "
cheese salad,"52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 56.46913,-2.97489 55.95206,-3.19648 51.62125,-3.94490 54.58333,-5.93333 54.58333,-5.93333 "
italian pepperoni,"55.45862,-4.62849 "
mozzarella mushrooms,"54.58333,-5.93333 "
peas heinz,"51.51279,-0.09184 "
fantastic customers,"53.79391,-1.75206 "
pop them,"54.58333,-5.93333 "
butter march,"57.14369,-2.09814 "
matured chargrilled,"55.95206,-3.19648 "
along to,"53.7446,-0.33525 "
coffee latte,"55.86515,-4.25763 "
pineapple peppers,"52.40656,-1.51217 53.79648,-1.54785 54.89228,-2.93206 "
they are,"52.9536,-1.15047 52.40656,-1.51217 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 54.89228,-2.93206 53.41058,-2.97794 50.15201,-5.06654 "
chicken dipper,"52.48142,-1.89983 50.15201,-5.06654 "
cake supper,"57.14369,-2.09814 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 "
sauce ham,"55.95206,-3.19648 55.07216,-3.60218 "
rib with,"52.9536,-1.15047 57.14369,-2.09814 55.95206,-3.19648 55.86515,-4.25763 "
single king,"57.14369,-2.09814 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 "
cucumber and,"53.00415,-2.18538 53.41058,-2.97794 52.20765,0.13200 "
town centre,"53.79391,-1.75206 "
bubblegum,"54.58333,-5.93333 "
prices are,"51.51279,-0.09184 53.79391,-1.75206 53.48095,-2.23743 51.48,-3.18 "
special omelette,"53.48095,-2.23743 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
cherries soft,"53.79648,-1.54785 "
which grow,"54.89228,-2.93206 "
large =,"53.41058,-2.97794 "
eat a,"50.15201,-5.06654 "
chunks homemade,"50.15201,-5.06654 "
parc lane,"51.48,-3.18 "
mince meat,"52.9536,-1.15047 53.79648,-1.54785 53.79391,-1.75206 55.95206,-3.19648 52.20765,0.13200 "
vino spumante,"55.95206,-3.19648 "
eat s,"53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
sauce peppers,"54.77560,-1.58374 "
s allergy,"53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
garlic cheese,"54.77560,-1.58374 54.77560,-1.58374 54.89228,-2.93206 55.95206,-3.19648 "
range chicken,"51.45523,-2.59665 "
fanta bottle,"54.97328,-1.61396 52.48142,-1.89983 54.89228,-2.93206 55.07216,-3.60218 "
balti tikka,"53.79648,-1.54785 56.46913,-2.97489 "
c dinner,"54.89228,-2.93206 "
oak abv,"55.95206,-3.19648 "
n sausage,"55.86515,-4.25763 "
tails beef,"55.86515,-4.25763 "
deal scampi,"55.45862,-4.62849 "
small medium,"54.90465,-1.38222 53.48095,-2.23743 "
dunmurry why,"54.58333,-5.93333 54.58333,-5.93333 "
jumbo scampi,"52.9536,-1.15047 52.9536,-1.15047 "
mushrooms large,"55.95206,-3.19648 "
s fundraising,"50.15201,-5.06654 "
chip roll,"57.14369,-2.09814 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 "
with kofte,"52.63220,1.28925 "
on or,"55.86515,-4.25763 "
manter sauce,"56.46913,-2.97489 "
onions ham,"55.45862,-4.62849 52.20765,0.13200 "
you may,"53.48095,-2.23743 "
free cans,"53.41058,-2.97794 57.47908,-4.22398 "
handling of,"53.79391,-1.75206 "
dish made,"56.46913,-2.97489 "
any pasta,"53.00415,-2.18538 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 "
burger beef,"52.05834,1.15472 "
tikka onions,"54.57309,-1.23258 53.79648,-1.54785 52.48142,-1.89983 52.48142,-1.89983 56.46913,-2.97489 55.45862,-4.62849 "
fillets pieces,"54.77560,-1.58374 "
not taking,"51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 "
jalapenos cheddar,"55.07216,-3.60218 "
hard shake,"55.95206,-3.19648 "
like cooking,"50.83333,0.13333 "
mega veggie,"54.89228,-2.93206 55.07216,-3.60218 "
tikka original,"54.77560,-1.58374 "
wings portion,"52.9536,-1.15047 54.77560,-1.58374 54.97328,-1.61396 52.48142,-1.89983 53.00415,-2.18538 "
de niro,"56.46913,-2.97489 "
special meal,"50.15201,-5.06654 "
chocolate strands,"55.07216,-3.60218 "
cartons garlic,"55.86515,-4.25763 "
cream takeaway,"55.07216,-3.60218 "
special meat,"55.07216,-3.60218 54.58333,-5.93333 "
soup v,"55.95206,-3.19648 "
cheesecake ice,"52.40656,-1.51217 "
shot thin,"53.79648,-1.54785 54.77560,-1.58374 "
helen neville,"53.79648,-1.54785 "
